Fight_Id,Win/No Contest/Draw,Fighter_Id_1,Fighter_Id_2,Fighter_1,Fighter_2,KD_1,KD_2,STR_1,STR_2,TD_1,TD_2,SUB_1,SUB_2,Weight_Class,Method,Round,Fight_Time,Event_Id
b3e12698e65cf8d0,win,950d0ef5c17157c5,af997f7611673880,Maxim Grishin,Gadzhimurad Antigulov,0,0,34,12,1,1,0,0,Light Heavyweight,KO/TKO Punches,2,4:58,d4f364dd076bb0e2
024a04f78b37b7d9,win,0fd5f4b838e890cc,ef1182eb28c17d4e,Said Nurmagomedov,Mark Striegl,0,0,18,3,0,0,0,0,Bantamweight,KO/TKO Punches,1,0:51,d4f364dd076bb0e2
727ecd251325b6a8,win,65f09bacd3957381,fea79f9bc8c68769,Cory Sandhagen,Marlon Moraes,1,0,38,14,0,1,0,0,Bantamweight,KO/TKO Kick,2,1:03,fd4578cac86d75ca
db5802643b9fd7d4,win,64a50dad704d1d49,87a1dc546b1c5caf,Edson Barboza,Makwan Amirkhani,2,0,32,11,0,3,1,0,Featherweight,U-DEC,3,5:00,fd4578cac86d75ca
1720a97a2fa261f8,win,c9cf753cfdf77fc2,bd58d34e39b7b12a,Marcin Tybura,Ben Rothwell,0,0,94,89,1,0,0,0,Heavyweight,U-DEC,3,5:00,fd4578cac86d75ca
e64075c104471ff0,win,0d7b51c9d2649a6e,2ac4628c08ec5125,Dricus Du Plessis,Markus Perez,1,0,26,14,0,0,0,0,Middleweight,KO/TKO Punch,1,3:22,fd4578cac86d75ca
e4d831dc318e4e98,win,399afbabc02376b5,c9a94278df042f46,Tom Aspinall,Alan Baudot,0,0,16,3,1,0,0,0,Heavyweight,KO/TKO Punches,1,1:35,fd4578cac86d75ca
22fe6779c3fa649d,win,54f64b5e283b0ce7,52c2ae6d2f2d2613,Ilia Topuria,Youssef Zalal,0,0,13,17,5,0,5,1,Featherweight,U-DEC,3,5:00,fd4578cac86d75ca
7c4eb0b4845eb0ed,win,1588b787bda7b540,9cd047a828dd7515,Tom Breese,KB Bhullar,1,0,17,2,0,0,0,0,Middleweight,KO/TKO Punch,1,1:42,fd4578cac86d75ca
1e525f9857019a2e,win,d0aaedcf7ccd0b45,d31a5546c0e9b213,Chris Daukaus,Rodrigo Nascimento,2,0,13,1,0,0,0,0,Heavyweight,KO/TKO Punches,1,0:45,fd4578cac86d75ca
ee57cbd0b68c689d,win,b9437600497350f3,257b0c8d6f199895,Joaquin Buckley,Impa Kasanganay,1,0,29,28,1,0,0,0,Middleweight,KO/TKO Spinning Back Kick,2,2:03,fd4578cac86d75ca
dfb856d4c80bbf04,win,1a08b01fdabb6ae2,e87a13e02c01331d,Tony Kelley,Ali AlQaisi,0,0,23,29,0,5,4,1,Bantamweight,U-DEC,3,5:00,fd4578cac86d75ca
89dd4c256ca5d317,win,9560ff14eb3129f7,a0e6753c42698f13,Giga Chikadze,Omar Morales,1,0,65,34,0,0,0,0,Featherweight,U-DEC,3,5:00,fd4578cac86d75ca
849cc2c331e9b24f,win,68d4a891e5cf2029,5e6294b37bbef029,Tracy Cortez,Stephanie Egger,0,0,20,10,3,1,0,0,Women's Bantamweight,U-DEC,3,5:00,fd4578cac86d75ca
dbb5d682a2d7f584,win,f00ac08ab056af5d,294aa73dbf37d281,Tagir Ulanbekov,Bruno Silva,0,0,46,47,5,4,0,0,Flyweight,U-DEC,3,5:00,fd4578cac86d75ca
0005e00b07cee542,win,634e2fb70bde3fd5,578ef12674df1e6a,Holly Holm,Irene Aldana,0,0,154,69,5,0,0,0,Women's Bantamweight,U-DEC,5,5:00,805ad1801eb26abb
ba6093c9136f99e9,win,a2ea77e974c5889f,1eff7bc0f815b270,Carlos Felipe,Yorgan De Castro,0,0,78,48,0,0,0,0,Heavyweight,U-DEC,3,5:00,805ad1801eb26abb
81b16b26774be5d1,win,1d239d571e342453,3253b16d38ae087d,Germaine de Randamie,Julianna Pena,0,0,37,27,0,3,2,0,Women's Bantamweight,SUB Guillotine Choke,3,3:25,805ad1801eb26abb
c00a8682fb5b71bd,win,60425d07ef4b91a7,5f3da9a9610d8969,Kyler Phillips,Cameron Else,0,0,32,11,2,0,0,0,Bantamweight,KO/TKO Elbows,2,0:44,805ad1801eb26abb
1e7caef3f6dfde10,win,866fd7b1a6c90e7f,3f7dab21b6c971bc,Dusko Todorovic,Dequan Townsend,0,0,85,13,1,0,0,0,Middleweight,KO/TKO Punches,2,3:15,805ad1801eb26abb
24ff0bb908095565,win,f9f07bb5a43535ed,523fa774700d7d3f,Carlos Condit,Court McGee,1,0,88,84,0,0,0,0,Welterweight,U-DEC,3,5:00,805ad1801eb26abb
f4e262b04f4e94bd,drawdraw,f1d64ae34e088832,6751eacd16bd59bc,Charles Jourdain,Josh Culibao,0,1,44,46,0,0,3,0,Featherweight,S-DEC,3,5:00,805ad1801eb26abb
15a422574c3b89e1,win,881bf86d4cba8578,e26bd53b751d61d9,Nassourdine Imavov,Jordan Williams,0,0,68,30,1,0,4,0,Middleweight,U-DEC,3,5:00,805ad1801eb26abb
87105c63df95f929,win,4e30e4250cb08b61,d05cb1e8d1b885d8,Loma Lookboonmee,Jinh Yu Frey,0,0,80,26,0,1,0,0,Women's Strawweight,U-DEC,3,5:00,805ad1801eb26abb
ac6b2a5f24c2b8bd,win,e7bba7ce4d6c7b07,1897b7b913736a7c,Casey Kenney,Alatengheili,0,0,109,46,0,0,0,0,Bantamweight,U-DEC,3,5:00,805ad1801eb26abb
d866afa89d62a4ae,win,2f1a257d6777096d,6eaec40f724852f4,Luigi Vendramini,Jessin Ayari,1,0,13,2,0,0,0,0,Lightweight,KO/TKO Kick,1,1:12,805ad1801eb26abb
fd76b75c28dc247a,win,1338e2c7480bdf9e,2e5c2aa8e4ab9d82,Israel Adesanya,Paulo Costa,1,0,55,12,0,0,0,0,Middleweight,KO/TKO Punch,2,3:59,e69c5ce12f4e762b
4c12c9085200121f,win,99df7d0a2a08a8a8,2e19380f34871c6a,Jan Blachowicz,Dominick Reyes,1,0,41,21,0,0,0,0,Light Heavyweight,KO/TKO Punch,2,4:36,e69c5ce12f4e762b
9e674a02db6c03c8,win,6e15f63b6c2e2c15,853eb0dd5c0e2149,Brandon Royval,Kai Kara-France,2,1,39,22,0,0,1,0,Flyweight,SUB Guillotine Choke,2,0:48,e69c5ce12f4e762b
e842c6f63fa2e27a,win,b9706f80d005036c,4234f0097c83fa62,Ketlen Vieira,Sijara Eubanks,0,0,68,69,2,0,0,0,Women's Bantamweight,U-DEC,3,5:00,e69c5ce12f4e762b
5a00c73efbcf323e,win,2c9d00968f818270,aceffa19749c4dc0,Hakeem Dawodu,Zubaira Tukhugov,0,0,69,35,0,1,0,0,Featherweight,S-DEC,3,5:00,e69c5ce12f4e762b
9f4d6d192ab4a027,win,37ed1ab2f8b819f4,c3ded6f7155f9ea4,Brad Riddell,Alex Da Silva,0,0,67,54,1,3,0,1,Lightweight,U-DEC,3,5:00,e69c5ce12f4e762b
73dbbdfcf7f989c0,win,a845f0735bc67405,82e7929bf6c2b689,Jake Matthews,Diego Sanchez,1,0,72,25,1,0,0,0,Welterweight,U-DEC,3,5:00,e69c5ce12f4e762b
eed8c9955cad1e30,win,5b86d491d63890c5,4cd8b03aee1d0138,Ludovit Klein,Shane Young,1,0,9,4,0,0,0,0,Featherweight,KO/TKO Kick,1,1:16,e69c5ce12f4e762b
5fb63c34935acce9,win,5da33b8fbfa5ee95,c2a670b22d2e196f,William Knight,Aleksa Camur,0,0,38,17,4,1,1,0,Light Heavyweight,U-DEC,3,5:00,e69c5ce12f4e762b
8e7b2d62f834b417,win,ccf5dc41417e9daf,6a11e325aa60ad02,Juan Espino,Jeff Hughes,0,0,10,0,5,0,1,0,Heavyweight,SUB Scarf Hold,1,3:48,e69c5ce12f4e762b
e10481ee3fda7080,win,687c15b2eddfaa63,c3218c810959d279,Danilo Marques,Khadis Ibragimov,0,0,16,19,4,0,0,1,Light Heavyweight,U-DEC,3,5:00,e69c5ce12f4e762b
ca531425f5c042db,win,dc9572dd6ec74859,effd9de9937996f8,Colby Covington,Tyron Woodley,0,0,78,34,3,1,0,0,Welterweight,KO/TKO,5,1:19,831b937811804dad
c0568b225d5f0fe6,ncnc,1d00756835ca67c9,d8da10db80131bec,Donald Cerrone,Niko Price,0,0,113,150,0,0,0,0,Welterweight,Overturned,3,5:00,831b937811804dad
498766b46b8b4a7f,win,767755fd74662dbf,6ac9bc2953c47345,Khamzat Chimaev,Gerald Meerschaert,1,0,4,0,0,0,0,0,Middleweight,KO/TKO Punch,1,0:17,831b937811804dad
1a484c452623181e,win,c21f26bbde777573,a67f5afa8d6a1b80,Johnny Walker,Ryan Spann,0,2,26,7,0,2,0,0,Light Heavyweight,KO/TKO Punches,1,2:43,831b937811804dad
859ca56770ac7672,win,7447e9f28508106a,4a57ebb14315b251,Mackenzie Dern,Randa Markos,0,0,9,3,0,0,5,0,Women's Strawweight,SUB Armbar,1,3:44,831b937811804dad
78c3ca588e55bf31,win,3a46b268013afede,a17ad5a5048e8c3f,Kevin Holland,Darren Stewart,0,0,74,57,0,3,0,0,Middleweight,S-DEC,3,5:00,831b937811804dad
36807d8a7ebc84a5,win,9ada30894bf04e19,215a70f073a7b726,David Dvorak,Jordan Espinosa,0,0,68,50,0,0,0,0,Flyweight,U-DEC,3,5:00,831b937811804dad
aa08ebe1a69c76ca,win,29af297d9f1de0f8,cbd3e590a85b18c5,Damon Jackson,Mirsad Bektic,0,0,12,13,0,7,7,0,Featherweight,SUB Guillotine Choke,3,1:21,831b937811804dad
4f3cd94861c6a876,win,cc8c623cca88f54f,82cbb809d5ee565c,Mayra Bueno Silva,Mara Romero Borella,0,0,2,6,0,1,1,0,Women's Flyweight,SUB Armbar,1,2:29,831b937811804dad
bf614956b28f231c,win,6c8072b61c276e67,49b130de1da2e1bf,Jessica-Rose Clark,Sarah Alpar,0,0,76,12,1,2,0,0,Women's Bantamweight,KO/TKO Knee,3,4:21,831b937811804dad
36656dfa32341671,win,34e516ab361afb1c,cd2e5a390821fb48,Darrick Minner,TJ Laramie,0,0,15,0,0,0,1,0,Featherweight,SUB Guillotine Choke,1,0:52,831b937811804dad
42ecb9a94bebc24d,win,325ad0dd9126d3df,78f485f851891d68,Randy Costa,Journey Newson,1,0,4,1,0,0,0,0,Bantamweight,KO/TKO Kick,1,0:41,831b937811804dad
3a38b0b566f3045d,win,5f6f049d54728e88,06a80a685ea98573,Andre Ewell,Irwin Rivera,0,0,123,81,0,1,0,0,Bantamweight,S-DEC,3,5:00,831b937811804dad
579f3280456ad450,win,6e00cfffd54653c4,c9587d81e1d33925,Tyson Nam,Jerome Rivera,1,0,36,30,0,0,0,0,Bantamweight,KO/TKO Punches,2,0:34,831b937811804dad
0ffbf3096a13b47e,win,eb04b9d31e938edb,f0feeb2192937424,Michelle Waterson-Gomez,Angela Hill,0,0,128,131,1,0,0,0,Women's Strawweight,S-DEC,5,5:00,9c37681096c6f3a9
1ed8776f978a0155,win,ee18ff42063174df,78e501478a36a018,Ottman Azaitar,Khama Worthy,0,0,16,1,0,0,0,0,Lightweight,KO/TKO Punches,1,1:33,9c37681096c6f3a9
764012f51c7dc223,win,4498b382c65a7faa,05fa626cb33d15b8,Roxanne Modafferi,Andrea Lee,0,0,60,97,4,3,0,0,Women's Flyweight,U-DEC,3,5:00,9c37681096c6f3a9
3901d9cdbb0949bc,win,06f36cf4bd97ec77,18b602842a24f7c5,Ed Herman,Mike Rodriguez,0,2,40,89,2,0,1,0,Light Heavyweight,SUB Kimura,3,2:41,9c37681096c6f3a9
06910bddb0745856,win,887961364be5ceb3,cd7763bcadb5d4c8,King Green,Alan Patrick,0,0,61,19,4,1,0,0,Lightweight,U-DEC,3,5:00,9c37681096c6f3a9
c58aaabf2c5635d7,win,aa171d55d4b5208f,31f8081c7600da93,Billy Quarantillo,Kyle Nelson,1,0,79,56,2,0,0,0,Featherweight,KO/TKO Punch,3,0:07,9c37681096c6f3a9
cf0e0f95524f187a,win,4234f0097c83fa62,86d9dbe1bfcbade7,Sijara Eubanks,Julia Avila,0,0,53,34,3,1,3,0,Women's Bantamweight,U-DEC,3,5:00,9c37681096c6f3a9
e1bb0b615c02d715,ncnc,37c5366d18ed6c05,35b3772629e27a49,Roosevelt Roberts,Kevin Croom,0,1,2,5,0,0,0,1,Lightweight,Overturned Guillotine Choke,1,0:31,9c37681096c6f3a9
2461756d8acd56d2,win,c0badf3243907e59,2c5a0b8317f8f27a,Alexandr Romanov,Roque Martinez,0,0,55,7,4,0,2,0,Heavyweight,SUB Arm Triangle,2,4:22,9c37681096c6f3a9
bcc9dca5136fc765,win,4d8fa64202cee4c1,7c9f96f9a6a5cd50,Jalin Turner,Brok Weaver,2,0,66,56,1,1,1,0,Catch Weight,SUB Rear Naked Choke,2,4:20,9c37681096c6f3a9
463fc1fd1f17befb,win,a331233f597090a5,3c5005b66696d790,Bryan Barberena,Anthony Ivy,0,0,63,36,0,5,2,0,Welterweight,U-DEC,3,5:00,9c37681096c6f3a9
ed8fb10b596e6fa4,win,70d2329a92864fdb,928ae2e5b5f7a9ec,Sabina Mazo,Justine Kish,1,0,131,93,0,1,1,0,Women's Flyweight,SUB Rear Naked Choke,3,3:57,9c37681096c6f3a9
24341a8cf1152c5c,win,b4ad3a06ee4d660c,441eacbe20e0e80b,Alistair Overeem,Augusto Sakai,0,0,92,99,3,0,0,0,Heavyweight,KO/TKO Elbows,5,0:26,542db012217ecb83
0e809b7e37681783,win,50db8711c70196cd,a495f599e787614f,Ovince Saint Preux,Alonzo Menifield,1,0,33,19,0,0,0,0,Light Heavyweight,KO/TKO Punch,2,4:07,542db012217ecb83
0f279b25ccbecc76,win,595db60957de51d3,7f0f171414d0a287,Michel Pereira,Zelim Imadaev,0,0,88,23,1,0,1,0,Welterweight,SUB Rear Naked Choke,3,4:39,542db012217ecb83
e8206c7380441fbb,win,886264a0c9f4ea5e,e17ac6410c8377f4,Andre Muniz,Bartosz Fabinski,0,0,4,5,0,1,2,0,Middleweight,SUB Armbar,1,2:42,542db012217ecb83
7595aabe89020780,win,7be14eaed4c74856,90e0985df05e51bc,Brian Kelleher,Ray Rodriguez,0,0,1,1,0,1,1,0,Featherweight,SUB Guillotine Choke,1,0:39,542db012217ecb83
7930c605c6a6ec88,win,36541f1e6c5d4955,80d8aed0ca9b00f3,Viviane Araujo,Montana De La Rosa,0,0,82,85,0,1,0,0,Women's Flyweight,U-DEC,3,5:00,542db012217ecb83
7340b4cbdbac5863,win,2af2f2e26c4c0402,56709e66f1c6008f,Hunter Azure,Cole Smith,1,0,42,31,5,2,0,3,Bantamweight,U-DEC,3,5:00,542db012217ecb83
1ff4586752ee8a93,win,333b9e5c723ac873,d4c9dcd330403612,Aleksandar Rakic,Anthony Smith,1,0,44,9,0,0,0,0,Light Heavyweight,U-DEC,3,5:00,e29cf523ebd155c5
864cddd6e165ea2d,win,84b3e7d38f2d2ec5,f2925e6db404bf1d,Neil Magny,Robbie Lawler,0,0,62,26,4,0,0,0,Welterweight,U-DEC,3,5:00,e29cf523ebd155c5
0a9f22de8600c762,win,e8b731feff72294b,a20f234df70f2182,Alexa Grasso,Ji Yeon Kim,0,0,88,68,1,0,0,0,Women's Flyweight,U-DEC,3,5:00,e29cf523ebd155c5
3a8e4b830750e9d4,win,3974fa35c917af1d,9abc648e76c4493a,Ricardo Lamas,Bill Algeo,0,0,104,89,5,1,0,0,Featherweight,U-DEC,3,5:00,e29cf523ebd155c5
eb9097be07a3c26a,win,257b0c8d6f199895,c549573c0df4d676,Impa Kasanganay,Maki Pitolo,0,0,85,71,0,0,0,0,Middleweight,U-DEC,3,5:00,e29cf523ebd155c5
0a7517a16d2d9db6,win,4ba8d454f762005d,77d7295d1b22c694,Zak Cummings,Alessio Di Chirico,1,0,54,53,0,0,0,0,Middleweight,U-DEC,3,5:00,e29cf523ebd155c5
d43c007dab9c51b0,win,7aa3d6964eff4877,37cc294027f55e4d,Alex Caceres,Austin Springer,0,0,18,14,0,0,1,0,Featherweight,SUB Rear Naked Choke,1,3:38,e29cf523ebd155c5
c5ba56d51f6b0171,win,45f7cb591c3ab00b,ae071698e1a3ccd4,Sean Brady,Christian Aguilera,0,0,34,16,2,0,2,0,Welterweight,SUB Guillotine Choke,2,1:47,e29cf523ebd155c5
16358c536d739017,win,9673a497a9da119a,b3d21b2610dcfaeb,Polyana Viana,Emily Whitmire,0,0,9,2,0,0,1,0,Women's Strawweight,SUB Armbar,1,1:53,e29cf523ebd155c5
e1e31a8dfa9c27f6,win,19b7738321cfae42,2244d9a2b64b8c3b,Mallory Martin,Hannah Cifers,0,1,22,49,1,0,1,0,Women's Strawweight,SUB Rear Naked Choke,2,1:33,e29cf523ebd155c5
dfe14e13aa727a0c,win,f2688492b9a525a3,6bd02119599741a4,Frankie Edgar,Pedro Munhoz,0,0,135,166,2,0,0,0,Bantamweight,S-DEC,5,5:00,af1e5c64b8663aa0
5d9a3bfdcd28abb8,win,18b602842a24f7c5,6370c1c1e12723d5,Mike Rodriguez,Marcin Prachnio,1,0,21,14,0,0,0,0,Light Heavyweight,KO/TKO Elbow,1,2:17,af1e5c64b8663aa0
23e548f618dd0e5f,win,af65aa688d13eedf,d2cd7a69cc55e7ed,Joe Solecki,Austin Hubbard,0,0,13,9,0,0,1,0,Lightweight,SUB Rear Naked Choke,1,3:51,af1e5c64b8663aa0
37a6fc5e69a7932d,win,122ac9b816d8b71c,a08ddd04eaffd81d,Shana Dobson,Mariya Agapova,0,0,24,22,2,2,0,0,Women's Flyweight,KO/TKO Punches,2,1:38,af1e5c64b8663aa0
cfa0dbc7534f3545,win,8a1f3b5c526cd6e6,8be158ca1e5ea6a0,Daniel Rodriguez,Dwight Grant,3,1,15,30,0,0,0,0,Welterweight,KO/TKO Punches,1,2:24,af1e5c64b8663aa0
0a3e48cdd97267f4,win,3df5493bb279226f,43a59ce3bb40449e,Amanda Lemos,Mizuki,1,0,83,57,2,0,0,0,Women's Strawweight,U-DEC,3,5:00,af1e5c64b8663aa0
0ccc86f7d0e84c3e,win,c878270af633eb11,f9d0cae37dabfafc,Jordan Wright,Ike Villanueva,1,0,15,7,0,0,0,0,Light Heavyweight,KO/TKO,1,1:31,af1e5c64b8663aa0
949619e1b1de9e5f,win,4aa58269d0664b5b,40d8b74488743800,Matthew Semelsberger,Carlton Minus,1,0,118,77,2,0,1,0,Welterweight,U-DEC,3,5:00,af1e5c64b8663aa0
7ada9af99946d456,ncnc,45e738622ea2c02c,ec23c1be628d8057,Timur Valiev,Trevin Jones,1,1,66,26,0,1,0,0,Catch Weight,Overturned Punch,2,1:59,af1e5c64b8663aa0
3bdacc82209b33f5,win,d28dee5c705991df,d967f0128c323de6,Stipe Miocic,Daniel Cormier,1,0,115,105,0,1,0,0,Heavyweight,U-DEC,5,5:00,bda04c573563cc2e
7200343d2e957cf3,win,7c7332319c14094c,b50a426a33da0012,Marlon Vera,Sean O'Malley,0,0,18,10,0,0,0,0,Bantamweight,KO/TKO Elbows,1,4:40,bda04c573563cc2e
dc24c4759651c6ad,win,2cd428e9606856fd,63def5a5662a6917,Jairzinho Rozenstruik,Junior Dos Santos,1,0,42,24,0,0,0,0,Heavyweight,KO/TKO Punch,2,3:47,bda04c573563cc2e
0d9e9127c62811f9,win,361d49960a196976,4f140403000158b5,Daniel Pineda,Herbert Burns,0,0,57,10,1,3,0,0,Featherweight,KO/TKO Elbows,2,4:37,bda04c573563cc2e
57939328c1214107,win,c03520b5c88ed6b4,99506df1af6c8b3b,Merab Dvalishvili,John Dodson,0,0,50,27,2,0,0,0,Bantamweight,U-DEC,3,5:00,bda04c573563cc2e
054794810817c1cc,win,c77a953488e5607d,d1941565abf50b16,Vinc Pichel,Jim Miller,0,0,41,14,3,2,0,2,Lightweight,U-DEC,3,5:00,bda04c573563cc2e
5081319e58f9759f,win,7dda2cf308f24a02,b6850671a008bf9a,Virna Jandiroba,Felice Herrig,0,0,4,1,1,0,2,0,Women's Strawweight,SUB Armbar,1,1:44,bda04c573563cc2e
3e4b8bd71e8bceb2,win,0de720c0f1d4ab9c,d31cbcdd7d69536d,Danny Chavez,TJ Brown,0,0,49,43,4,0,0,0,Featherweight,U-DEC,3,5:00,bda04c573563cc2e
745bdd823161da89,win,dab8cfbb6b1db10a,b4c6c904a9ffc5e8,Livinha Souza,Ashley Yoder,0,0,46,32,1,0,0,0,Women's Strawweight,U-DEC,3,5:00,bda04c573563cc2e
2e9ad55f2e2f7c56,win,d0aaedcf7ccd0b45,ac40f7e3cbecdda4,Chris Daukaus,Parker Porter,2,0,37,17,0,0,0,0,Heavyweight,KO/TKO Knee,1,4:28,bda04c573563cc2e
86deadaab9905a03,win,eee0ef3e2b14816b,1a08b01fdabb6ae2,Kai Kamaka,Tony Kelley,0,0,114,114,5,0,0,0,Featherweight,U-DEC,3,5:00,bda04c573563cc2e
a2e34655a41ba45c,win,d3df1add9d9a7efb,98c23cb6da5b3352,Derrick Lewis,Aleksei Oleinik,1,0,35,2,1,1,0,2,Heavyweight,KO/TKO Punches,2,0:21,7a82635ffa9b59fe
22e10b23784e5efc,win,3a8176e15b9887c1,16690d100f995f8f,Chris Weidman,Omari Akhmedov,0,0,29,33,5,4,0,0,Middleweight,U-DEC,3,5:00,7a82635ffa9b59fe
c2ddadfa1a1056be,win,a17ad5a5048e8c3f,c549573c0df4d676,Darren Stewart,Maki Pitolo,0,0,13,12,0,1,1,0,Middleweight,SUB Guillotine Choke,1,3:41,7a82635ffa9b59fe
ad62675e819e92fc,win,3143bf892608139a,a78a87d8c2bbb1cb,Yana Santos,Julija Stoliarenko,0,0,43,6,1,0,0,0,Women's Bantamweight,U-DEC,3,5:00,7a82635ffa9b59fe
cfb189e326553f0a,win,08af939f41b5a57b,df1eb4354d18a906,Beneil Dariush,Scott Holtzman,1,0,36,9,0,0,0,0,Lightweight,KO/TKO Spinning Back Fist,1,4:38,7a82635ffa9b59fe
6f1892ed71d943d7,win,4b47e71384a9522f,a12a8314adc1c1c9,Tim Means,Laureano Staropoli,1,0,85,71,2,0,0,0,Welterweight,U-DEC,3,5:00,7a82635ffa9b59fe
05f6459d1f3ed13f,win,3a46b268013afede,b9437600497350f3,Kevin Holland,Joaquin Buckley,2,0,79,40,0,0,0,0,Middleweight,KO/TKO Punch,3,0:32,7a82635ffa9b59fe
26173f6491300eaa,win,b7b84ccd221be298,f8f1ec513bcfef43,Nasrat Haqparast,Alexander Munoz,0,0,104,37,0,1,0,0,Lightweight,U-DEC,3,5:00,7a82635ffa9b59fe
e8f4e8ff49678b44,win,fccf811c1e8b01c7,4dcfb28c011c11b2,Andrew Sanchez,Wellington Turman,1,0,28,21,0,0,0,0,Middleweight,KO/TKO Punch,1,4:14,7a82635ffa9b59fe
1308213458d8596b,win,da816417a579a0bd,304a21d0595e1a08,Gavin Tucker,Justin Jaynes,0,1,87,41,1,0,4,1,Featherweight,SUB Rear Naked Choke,3,1:43,7a82635ffa9b59fe
e255fc129f225a55,win,52c2ae6d2f2d2613,d21113c9ff3788ae,Youssef Zalal,Peter Barrett,1,0,54,23,3,0,3,0,Featherweight,U-DEC,3,5:00,7a82635ffa9b59fe
5c8d9d893d163d51,win,06a80a685ea98573,e87a13e02c01331d,Irwin Rivera,Ali AlQaisi,0,0,36,44,2,2,0,1,Bantamweight,S-DEC,3,5:00,7a82635ffa9b59fe
0b88d0c76f9cd7e4,win,b1a3e0aca758b322,4144798612ef96e5,Derek Brunson,Edmen Shahbazyan,0,0,88,35,4,0,0,0,Middleweight,KO/TKO Punches,3,0:26,3746e21bb508391a
5885445f39dac389,win,8e1f36476ef02a6a,12f91bfa8f1f723b,Jennifer Maia,Joanne Wood,0,0,20,26,0,1,1,0,Women's Flyweight,SUB Armbar,1,4:29,3746e21bb508391a
2fb1abeb337e0ccc,win,6d4b63c767106d3a,c6aee362c7a7d482,Vicente Luque,Randy Brown,2,0,64,61,0,1,0,0,Welterweight,KO/TKO Knee,2,4:56,3746e21bb508391a
0b21755eb0897396,win,887961364be5ceb3,f9b200db02b488d9,King Green,Lando Vannata,1,0,115,54,3,1,0,0,Lightweight,U-DEC,3,5:00,3746e21bb508391a
94b48b98d0292720,win,f2477cf43c4975cc,9ba2226646046b63,Jonathan Martinez,Frankie Saenz,3,0,79,39,1,1,0,0,Bantamweight,KO/TKO Knee,3,0:57,3746e21bb508391a
6ba9f6a7a9361354,win,6e9f40c706f91f32,f6bcbd91b114ff58,Nate Maness,Johnny Munoz,0,0,21,49,1,2,0,1,Featherweight,U-DEC,3,5:00,3746e21bb508391a
76b9a338597fc604,win,e00a3dee329a51f7,ed2a8cc402173781,Jamall Emmers,Vince Cachero,0,0,103,76,5,0,0,0,Featherweight,U-DEC,3,5:00,3746e21bb508391a
dcf161082c849205,drawdraw,45f0cc9d18f35137,7f6ed67d3ed3c036,Chris Gutierrez,Cody Durden,0,0,66,36,1,2,1,1,Bantamweight,U-DEC,3,5:00,3746e21bb508391a
11f715fa5e825e51,win,e1147d3d2dabe1ce,9ce6d5a03af801b7,Robert Whittaker,Darren Till,1,0,69,41,2,0,0,0,Middleweight,U-DEC,5,5:00,dde70a112e053a6c
a3820f1eb82f2ba6,win,140745cbbcb023ac,73e09f837f3b5ecc,Mauricio Rua,Rogerio Nogueira,0,0,54,46,2,0,0,0,Light Heavyweight,S-DEC,3,5:00,dde70a112e053a6c
f786136e55007e17,win,492b202d2064e7a9,3c6976f8182d9527,Fabricio Werdum,Alexander Gustafsson,0,0,4,11,1,0,1,0,Heavyweight,SUB Armbar,1,2:30,dde70a112e053a6c
5632f2364016e879,win,d910665038efc639,cd2c4d30c6e13b47,Carla Esparza,Marina Rodriguez,0,0,33,40,5,0,1,0,Women's Strawweight,S-DEC,3,5:00,dde70a112e053a6c
74dae3d87a99cf5d,win,eabf206b162b3b83,af997f7611673880,Paul Craig,Gadzhimurad Antigulov,0,0,2,11,0,1,1,0,Light Heavyweight,SUB Triangle Choke,1,2:06,dde70a112e053a6c
58e07add007685f8,win,57b10fca4f9c9a7a,1fcfc3709fe58151,Alex Oliveira,Peter Sobotta,1,0,45,29,0,0,0,0,Welterweight,U-DEC,3,5:00,dde70a112e053a6c
573d3a6984cbcd29,win,767755fd74662dbf,f748267c4ab6c127,Khamzat Chimaev,Rhys McKee,0,0,40,0,1,0,1,0,Welterweight,KO/TKO Punches,1,3:09,dde70a112e053a6c
3b209a2aee014ac2,win,a8283a4f415e1eb9,4c88a1db5a46c6a4,Francisco Trinaldo,Jai Herbert,1,1,30,21,2,0,2,0,Lightweight,KO/TKO Punch,3,1:30,dde70a112e053a6c
407e1c6850e7022c,ncnc,9d19d9e4aa2662e8,5580771f383e141f,Nicolas Dalby,Jesse Ronson,0,1,20,30,0,0,0,1,Welterweight,Overturned Rear Naked Choke,1,2:48,dde70a112e053a6c
6cfab1da57d260f4,win,399afbabc02376b5,92fa1401b7927da3,Tom Aspinall,Jake Collier,1,0,10,3,0,0,0,0,Heavyweight,KO/TKO Punches,1,0:45,dde70a112e053a6c
32b0e450b11b32fe,win,76e2870ffafbe38f,56fcb2c4d99f9d1b,Movsar Evloev,Mike Grundy,0,0,79,20,0,6,0,1,Featherweight,U-DEC,3,5:00,dde70a112e053a6c
88d3b6b833e31712,win,04c8b08b16a5b99e,41f90012b86a11bf,Tanner Boser,Raphael Pessoa,0,0,43,12,0,0,0,0,Heavyweight,KO/TKO Punch,2,2:36,dde70a112e053a6c
54bbc7974df586a1,win,91dac5e69e28d5b5,673ea7dcc786b1b3,Pannie Kianzad,Bethe Correia,0,0,103,56,0,1,0,0,Women's Bantamweight,U-DEC,3,5:00,dde70a112e053a6c
